Actual,Predicted
2511.2375,1140.9568
480.20512,1140.9568
2017.5687,1140.9568
760.14012,1140.9568
220.395,1140.9568
25.226724,1140.9568
0.056666667,1140.9568
2497.5328,1140.9567
514.64722,1140.9568
916.91916,1140.9568
1911.9451,1140.9568
35.146667,1140.9568
2449.0381,1140.9568
38.837352,1140.9568
823.41111,1140.9568
2274.6464,1140.9568
1123.3994,1140.9568
946.53167,1140.9568
1651.1381,1140.9568
164.66754,1140.9568
1961.0203,1140.9568
262.74306,1140.9568
12.823696,1140.9568
2560.7287,1140.9568
1318.5103,1140.9568
2465.7414,1140.9568
2596.7036,1140.9568
1076.2814,1140.9568
2154.7399,1140.9568
1770.4435,1140.9568
2402.6186,1140.9568
2360.8703,1140.9568
171.27389,1140.9568
26.84328,1140.9568
16.948857,1140.9568
2367.1156,1140.9568
418.90865,1140.9568
3.5764493,1140.9568
2153.3583,1140.9568
687.91423,1140.9568
209.04958,1140.9568
1046.3192,1140.9568
505.02472,1140.9568
2109.4303,1140.9568
438.925,1140.9568
414.53583,1140.9568
1270.4655,1140.9568
2511.0203,1140.9568
1786.2442,1140.9568
1218.4761,1140.9568
24.00564,1140.9568
882.27554,1140.9568
2553.4117,1140.9568
1198.3275,1140.9568
446.25336,1140.9568
1827.9522,1140.9568
86.066977,1140.9568
0.746875,1140.9568
2824.6611,1140.9568
1312.5211,1140.9568
5.625,1140.9568
316.02919,1140.9568
62.988136,1140.9568
2259.8092,1140.9568
16.812366,1140.9568
9.5052083,1140.9568
2650.575,1140.9568
3042.2762,1140.9568
450.07239,1140.9568
313.83194,1140.9568
1.5972678,1140.9568
393.79111,1140.9568
296.52917,1140.9568
1805.9656,1140.9568
1.2372549,1140.9568
398.88417,1140.9568
130.56522,1140.9568
769.56467,1140.9568
492.76944,1140.9568
1379.4865,1140.9568
2166.6904,1140.9568
480.73468,1140.9568
1628.6581,1140.9568
22.832843,1140.9568
2418.4975,1140.9567
1742.7047,1140.9568
517.72917,1140.9568
0.0375,1140.9568
2611.8014,1140.9568
107.88273,1140.9568
2496.2165,1140.9568
968.71618,1140.9568
1757.9489,1140.9568
23.547222,1140.9568
126.20889,1140.9568
1610.95,1140.9568
1954.2814,1140.9568
2497.0871,1140.9568
1336.054,1140.9568
1966.1829,1140.9568
688.22314,1140.9568
2399.8932,1140.9568
20.239352,1140.9568
561.84361,1140.9568
2382.9092,1140.9568
2019.1516,1140.9568
13.023446,1140.9568
40.009167,1140.9568
321.61207,1140.9568
813.86954,1140.9568
420.62583,1140.9568
109.12147,1140.9568
2526.3101,1140.9568
433.4925,1140.9568
62.365278,1140.9568
43.092302,1140.9568
303.14472,1140.9568
2899.872,1140.9568
7.6198024,1140.9568
52.402778,1140.9568
2358.2981,1140.9568
2279.8557,1140.9568
2155.6358,1140.9568
1331.9139,1140.9567
1976.1534,1140.9568
1938.8014,1140.9568
1804.2872,1140.9568
10.725232,1140.9568
2797.9506,1140.9567
2.1630428,1140.9568
814.23306,1140.9568
2724.477,1140.9568
51.456436,1140.9568
74.302778,1140.9568
531.01583,1140.9568
2467.1889,1140.9568
344.17139,1140.9568
433.01694,1140.9568
418.6265,1140.9568
451.43028,1140.9568
2506.9982,1140.9567
2135.084,1140.9568
22.528889,1140.9568
2499.1097,1140.9568
2368.6936,1140.9568
513.90689,1140.9568
1368.8592,1140.9568
2477.8934,1140.9568
86.817611,1140.9568
2245.0872,1140.9568
67.755711,1140.9568
