Actual,Predicted
2511.2375,1150.5981
480.20512,1150.5981
2017.5687,1150.5981
760.14012,1150.5981
220.395,1150.5981
25.226724,1150.5981
0.056666667,1150.5981
2497.5328,1150.5981
514.64722,1150.5981
916.91916,1150.5981
1911.9451,1150.5981
35.146667,1150.5981
2449.0381,1150.5981
38.837352,1150.5981
823.41111,1150.598
2274.6464,1150.5981
1123.3994,1150.5981
946.53167,1150.5981
1651.1381,1150.5981
164.66754,1150.5981
1961.0203,1150.5981
262.74306,1150.5981
12.823696,1150.5981
2560.7287,1150.5981
1318.5103,1150.5981
2465.7414,1150.5981
2596.7036,1150.5981
1076.2814,1150.598
2154.7399,1150.5981
1770.4435,1150.5981
2402.6186,1150.5981
2360.8703,1150.5981
171.27389,1150.5981
26.84328,1150.5981
16.948857,1150.5981
2367.1156,1150.5981
418.90865,1150.5981
3.5764493,1150.5981
2153.3583,1150.5981
687.91423,1150.5981
209.04958,1150.5981
1046.3192,1150.5981
505.02472,1150.5981
2109.4303,1150.5981
438.925,1150.5981
414.53583,1150.5981
1270.4655,1150.5981
2511.0203,1150.5981
1786.2442,1150.5981
1218.4761,1150.5981
24.00564,1150.5981
882.27554,1150.5981
2553.4117,1150.5981
1198.3275,1150.5981
446.25336,1150.5981
1827.9522,1150.5981
86.066977,1150.5981
0.746875,1150.598
2824.6611,1150.5981
1312.5211,1150.5981
5.625,1150.5981
316.02919,1150.598
62.988136,1150.5981
2259.8092,1150.5981
16.812366,1150.5981
9.5052083,1150.5981
2650.575,1150.5981
3042.2762,1150.5981
450.07239,1150.5981
313.83194,1150.5981
1.5972678,1150.5981
393.79111,1150.5981
296.52917,1150.5981
1805.9656,1150.5981
1.2372549,1150.5981
398.88417,1150.5981
130.56522,1150.5981
769.56467,1150.5981
492.76944,1150.5981
1379.4865,1150.5981
2166.6904,1150.5981
480.73468,1150.5981
1628.6581,1150.5981
22.832843,1150.5981
2418.4975,1150.5981
1742.7047,1150.5981
517.72917,1150.5981
0.0375,1150.5981
2611.8014,1150.5981
107.88273,1150.5981
2496.2165,1150.5981
968.71618,1150.5981
1757.9489,1150.5981
23.547222,1150.5981
126.20889,1150.5981
1610.95,1150.5981
1954.2814,1150.5981
2497.0871,1150.5981
1336.054,1150.5981
1966.1829,1150.5981
688.22314,1150.5981
2399.8932,1150.5981
20.239352,1150.5981
561.84361,1150.5981
2382.9092,1150.5981
2019.1516,1150.5981
13.023446,1150.5981
40.009167,1150.5981
